ID,eyetrial,window,Condition,sum,Target_obj,Target_subj,Target_prop,SubjComp_prop,ObjComp_prop,Distr_prop,GivenSubj_prop,GivenObj_prop,surveyExclude,BL_Pic,Comp_subj_pic,First_pic,lgerror,excludeLargeError,excludeTriggerError,excludeRefError
29,61,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
17,95,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
31,99,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
28,99,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
20,30,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
33,98,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
23,88,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
37,47,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
13,72,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
29,86,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
34,42,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,1,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
10,89,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,1,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
24,106,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,1,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
3,93,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
10,103,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,1,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
27,18,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
32,82,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
37,73,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
8,60,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
28,61,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
35,37,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
24,36,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,1,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
12,56,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
32,98,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
16,80,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
38,22,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
39,45,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
2,35,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
36,68,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
7,57,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
28,103,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
9,87,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
15,96,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
13,55,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
37,109,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
33,32,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
39,52,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
35,108,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
22,63,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
4,103,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,1,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
6,83,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
35,19,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
22,69,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
21,80,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,1,0,0,0
25,51,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
34,26,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,1,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
7,95,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
8,52,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
30,62,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
14,99,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
31,31,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
13,99,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
17,100,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
21,58,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
23,23,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
23,77,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
16,30,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
19,32,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,1,0,0,0
18,25,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,1,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
10,56,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,1,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
32,45,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
37,37,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
22,69,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,1,0,0,0
25,61,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
21,48,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
6,100,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
28,40,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
33,30,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
18,56,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,1,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
36,109,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
20,89,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
15,53,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
4,110,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,1,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
16,68,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
15,107,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
6,60,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
20,68,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
16,51,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
4,63,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,1,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
30,95,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
19,78,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
12,55,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
23,64,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
26,75,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
5,58,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
38,83,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
38,83,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,1,0,0,0
29,104,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
3,69,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
14,45,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
30,73,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
27,89,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
3,62,NA,CG,NA,garlic,zebra,NA,NA,NA,NA,NA,NA,0,panda_lemon,panda_garlic,panda_garlic,0,0,0,0
25,91,NA,CG,NA,garlic,lion,NA,NA,NA,NA,NA,NA,0,grizzly_lemon,grizzly_garlic,grizzly_garlic,0,0,0,0
31,38,NA,CG,NA,garlic,panda,NA,NA,NA,NA,NA,NA,0,zebra_lemon,zebra_garlic,zebra_garlic,0,0,0,0
5,91,NA,CG,NA,garlic,grizzly,NA,NA,NA,NA,NA,NA,0,lion_lemon,lion_garlic,lion_garlic,0,0,0,0
23,71,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
30,66,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
25,94,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
13,29,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
38,29,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
35,57,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
39,60,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
32,19,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
14,59,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
16,24,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
2,104,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
35,111,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
35,102,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
8,80,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
5,34,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
2,31,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
20,46,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
2,30,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
24,28,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
26,31,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
10,28,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
21,92,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
15,93,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
22,56,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
6,82,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
22,51,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
17,18,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
32,86,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
28,23,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
12,25,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
27,68,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
6,98,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
28,73,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
27,59,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
5,19,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
28,76,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
34,25,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,1,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
13,89,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
14,66,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
30,37,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
7,17,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
38,108,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
20,48,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
32,54,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
28,34,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
33,76,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
23,105,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
26,109,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
15,109,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
21,110,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
17,84,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
20,83,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
30,29,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
31,85,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
21,38,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
9,59,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
5,84,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
19,99,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
16,46,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
22,70,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
10,104,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_bagel,zebra_kiwi,zebra_kiwi,1,0,0,0
27,42,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
17,17,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
35,55,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
19,51,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
34,45,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
36,111,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
30,79,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
19,30,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
26,88,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
9,53,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
33,60,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
39,103,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
6,24,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
7,73,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
6,23,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
4,39,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
34,71,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,1,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
10,104,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
32,96,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
15,55,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
12,66,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
36,25,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
38,94,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
34,104,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
18,108,NA,CG,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,1,panda_bagel,panda_kiwi,panda_kiwi,0,0,0,0
25,21,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
26,63,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
2,86,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
4,108,NA,CG,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_bagel,zebra_kiwi,zebra_kiwi,0,0,0,0
8,26,NA,CG,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_bagel,lion_kiwi,lion_kiwi,0,0,0,0
21,33,NA,CG,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_bagel,grizzly_kiwi,grizzly_kiwi,0,0,0,0
