"mt_id","var3","timestamps","xpos","ypos","steps","dist","vel","acc","subject_nr","Condition","Target_subj","Target_obj","Target_pic","Target_pos","responded_correct","initiation_time","AUC","RT"
"id26","B1",145.780936008152,0,0,28,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","C1",151.180229934379,0,0,29,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","D1",156.579523860607,0,0,30,0,0,0.00222370787083103,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","E1",161.978817786835,-0.0579824640170696,-0.0289912320085348,31,0.0648263655225516,0.012006452400683,0.0388307871430522,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","F1",167.378111713063,-1.12846515246114,-0.564232576230571,32,1.19683603004884,0.221665285572811,0.0602700156004946,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","G1",172.777405639291,-3.59201149414314,-2.19400862060736,33,2.95385012017184,0.547080814738218,0.265976979023379,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","H1",178.176699565519,-12.158180076471,-8.61863505735324,34,10.7077107279098,1.98316870209558,-0.0182668059051652,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","I1",183.575993491746,-20.046201438715,-15.046201438715,35,10.175189953904,1.88454084792024,-0.0369205950716499,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","J1",188.975287417974,-26.4800719423393,-21.4800719423393,36,9.09886692477768,1.68519570319716,0.101201382827288,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","K1",194.374581344202,-34.371306772075,-30.5855586532069,37,12.0491275775395,2.2316117148224,0.123877969815089,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","L1",199.77387527043,-44.0229804837863,-42.9182528403936,38,15.6604645956628,2.90046528483844,0.172064938419366,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","M1",205.173169196658,-58.0807189502394,-58.0807189502394,39,20.6765661879195,3.82949446176289,0.122497336745856,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","N1",210.572463122886,-75.2263998561123,-75.2263998561123,40,24.2476544732068,4.49089358803387,-0.280901572062285,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","O1",215.971757049114,-86.1882649085646,-86.9617980221351,41,16.0587065339419,2.97422343613012,-0.108060925682669,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","P1",221.371050975341,-94.7641881929705,-96.6097117170918,42,12.9084739162051,2.39077073642913,0.165913967440623,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Q1",226.770344901569,-107.463084434024,-109.004561056663,43,17.7452600964793,3.28658901310765,0.0281429963034744,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","R1",232.169638827797,-120.85614161195,-121.861895947472,44,18.5656952755782,3.43854132211485,-0.153366833881735,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","S1",237.568932754025,-131.587625658072,-130.999481809362,45,14.0946878367555,2.6104687074524,0.0856530082416094,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","T1",242.968226680253,-144.213604387233,-141.763699773021,46,16.591676444482,3.07293447461447,0.636930104134829,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","U1",248.367520606481,-170.871169667154,-164.689205913752,47,35.1597016264636,6.51190731730131,-0.143944510554561,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","V1",253.766814532708,-194.673502051598,-184.492733535013,48,30.9633772897208,5.73470859575023,-0.440333712812763,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","W1",259.166108458936,-209.672827577944,-194.670847285033,49,18.1266038119012,3.35721745464693,-0.058185280546338,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","X1",264.565402385164,-223.036667462421,-204.229333969937,50,16.4303646996478,3.04305802279722,-0.0946872899414548,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Y1",269.964696311392,-233.711148245508,-212.768918596407,51,13.6700053248392,2.53181351332535,-0.0287743854122495,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Z1",275.36399023762,-244.138889255244,-220.24561426647,52,12.8311636537323,2.37645214893805,-0.0269056795976084,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","A2",280.763284163848,-254.324324291756,-226.67852060532,53,12.0467991951152,2.23118047650565,-0.0319627577742158,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","B2",286.162578090075,-263.13697423594,-233.452044337815,54,11.1150088975857,2.05860415258984,-0.0164307420042107,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","C2",291.561872016303,-271.174493708772,-240.417894547603,55,10.6360137467643,1.96988974708309,-0.211048323967565,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","D2",296.961165942531,-274.656437601079,-243.242328200809,56,4.48345388406498,0.830377813344443,-0.0618968865703592,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","E2",302.360459868759,-276.799647714288,-244.849735785716,57,2.67901264151165,0.496178329632691,-0.0468179822121534,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","F2",307.759753794987,-277.485394563521,-245.970789127043,58,1.31415727191714,0.243394282636369,-0.00432234035297219,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","G2",313.159047721215,-278.041514428821,-247.02075721441,59,1.1881507854941,0.220056696621477,0.000142490522772151,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","H2",318.558341647442,-279.107944192702,-247.553972096351,60,1.19230472263392,0.220826044835626,-0.00524157359355179,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","I2",323.95763557367,-280,-248.08763634184,61,1.0395004041593,0.192525248368085,-0.0172726003635869,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","J2",329.356929499898,-280,-248.623599424671,62,0.535963082831046,0.0992654021348098,-0.00547339652565652,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","K2",334.756223426126,-280,-249,63,0.376400575328887,0.0697129255179959,-0.012911489255911,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","L2",340.155517352354,-280,-249,64,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","M2",345.554811278582,-280,-249,65,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","N2",350.954105204809,-280,-249,66,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","O2",356.353399131037,-280,-249,67,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","P2",361.752693057265,-280,-249,68,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Q2",367.151986983493,-280,-249,69,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","R2",372.551280909721,-280,-249,70,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","S2",377.950574835949,-280,-249,71,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","T2",383.349868762176,-280,-249,72,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","U2",388.749162688404,-280,-249,73,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","V2",394.148456614632,-280,-249,74,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","W2",399.54775054086,-280,-249,75,0,0,0.0043149314404795,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","X2",404.947044467088,-280.125790499028,-249,76,0.125790499028426,0.0232975831186704,0.0140738115028247,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Y2",410.346338393316,-280.661866027284,-249,77,0.536075528256049,0.099286228084748,-0.00678989468979085,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Z2",415.745632319544,-281,-249,78,0.338133972715525,0.0626255909264338,-0.0115988482535134,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","A3",421.144926245771,-281,-249,79,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","B3",426.544220171999,-281,-249,80,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","C3",431.943514098227,-281,-249,81,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","D3",437.342808024455,-281,-249,82,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","E3",442.742101950683,-281,-249,83,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","F3",448.141395876911,-281,-249,84,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","G3",453.540689803138,-281,-249,85,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","H3",458.939983729366,-281,-249,86,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","I3",464.339277655594,-281,-249,87,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","J3",469.738571581822,-281,-249,88,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","K3",475.13786550805,-281,-249,89,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","L3",480.537159434278,-281,-249,90,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","M3",485.936453360505,-281,-249,91,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","N3",491.335747286733,-281,-249,92,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","O3",496.735041212961,-281,-249,93,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","P3",502.134335139189,-281,-249,94,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","Q3",507.533629065417,-281,-249,95,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","R3",512.932922991645,-281,-249,96,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","S3",518.332216917872,-281,-249,97,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","T3",523.7315108441,-281,-249,98,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","U3",529.130804770328,-281,-249,99,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","V3",534.530098696556,-281,-249,100,0,0,0,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id26","W3",539.929392622784,-281,-249,101,0,0,NA,99,"GC","zebra","melon","zebra_melon","TL_Pic",1,156.579523860607,2140.39784756955,539.929392622784
"id27","A",0,0,0,1,0,0,0,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","B",4.93910226900829,-4.24109933461996,-8.01096540983771,2,9.06435272723486,1.83522272541542,0,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","C",9.87820453801658,-8.48219866923992,-16.0219308196754,3,9.06435272723486,1.83522272541542,0.0426416689500874,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","D",14.8173068070249,-9.86020121563785,-26.0321127641975,4,10.1045847802032,2.04583428928109,0.00943575363644908,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","E",19.7564090760332,-10.8400311404784,-36.3203269750232,5,10.3347674540577,2.09243844147668,0.531465597942765,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","F",24.6955113450415,-11,-59.6195056902607,6,23.2997278705266,4.71740138217564,0.104043435757687,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","G",29.6346136140497,-11,-85.4573452116886,7,25.837839521428,5.23128255180185,-0.169471057629052,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","H",34.573715883058,-11,-107.160983832056,8,21.7036386203673,4.39424766653497,-0.0462828784955635,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","I",39.5128181520663,-11,-127.735564071264,9,20.5745802392077,4.16565179634129,0.0259450459702655,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","J",44.4519204210746,-14.2833994545107,-148.687352949329,10,21.2075026622395,4.29379703176256,0.0135604891783019,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","K",49.3910226900829,-18.6958049919292,-169.768846072551,11,21.5383071510064,4.36077367463197,-0.11745623518394,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","L",54.3301249590912,-23.7956257109075,-187.731934015532,12,18.6729938631438,3.7806453169258,-0.0478970783656418,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","M",59.2692272280995,-29.1838835996968,-204.386549308154,13,17.5045575100124,3.54407674849119,0.395858060979994,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","N",64.2083294971078,-37.8209723010831,-230.138108698436,14,27.1614085103634,5.4992601956827,0.20128535586459,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","O",69.1474317661161,-48.1098026648827,-260.514655486797,15,32.0717106659516,6.49342915355164,-0.528186027863417,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","P",74.0865340351244,-55.0488853598072,-278.402659255595,16,19.1867544800976,3.88466434487295,-0.319075868869146,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Q",79.0256363041326,-59.9514112782513,-288.697963684328,17,11.402984419059,2.30871599695557,-0.0051012162832782,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","R",83.9647385731409,-64.5666977064454,-298.988961315039,18,11.2785416189143,2.28352056803612,-0.00351031460444133,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","S",88.9038408421492,-68.9758003472568,-309.276867476933,19,11.1929084376283,2.2661827652084,-0.146517015430418,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","T",93.8429431111575,-72.3249461044823,-316.119913767172,20,7.61866522650119,1.5425202418477,-0.122852556737359,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","U",98.7820453801658,-74.7744475715998,-320.03911611456,21,4.62171012474613,0.935738900112735,0.103140291877492,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","V",103.721147649174,-78.4468723809917,-326.159683047686,22,7.13778982343387,1.44515934975103,0.103321722853057,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","W",108.660249918182,-83.3438225786651,-334.484498383731,23,9.65829548200617,1.95547590553241,-0.117773354275474,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","X",113.599352187191,-87.1211245881986,-340.121124588199,24,6.78524615913969,1.3737812642017,-0.136107176399202,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Y",118.538454456199,-89.5712129379716,-342.571212937972,25,3.46494817326132,0.701534000420088,-0.00579839789787945,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Z",123.477556725207,-92.0211789542598,-344.816943163408,26,3.32349781501436,0.672895120206059,-0.00763401028056566,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","A1",128.416658994216,-94.4709738276126,-346.77677906209,27,3.1372681860608,0.635189962707684,-0.0193524863961238,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","B1",133.355761263224,-96.7345692358015,-348.18364230895,28,2.66516948191664,0.539606053237637,-0.0266708099065963,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","C1",138.294863532232,-98.6889622838082,-348.672240570952,29,2.0145422427262,0.407876195511678,0.0582646874871169,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","D1",143.23396580124,-101.93266311796,-349.80527629915,30,3.43589363380862,0.695651445682356,0.119879607677792,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","E1",148.173068070249,-107.803731833941,-352.251554930809,31,6.36032444231368,1.28774908797156,-0.0254689609187868,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","F1",153.112170339257,-113.117670019002,-354.419126257126,32,5.73901598615238,1.1619552853083,-0.0637251928025165,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","G1",158.051272608265,-117.035699233676,-355.888387212629,33,4.18445703555507,0.847210040944397,-0.023285318463629,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","H1",162.990374877274,-120.477035573139,-357,34,3.61641795017605,0.732201471686106,-0.0679121817676782,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","I1",167.929477146282,-122.436754102276,-357,35,1.95971852913694,0.396776260624063,0.0201540141612048,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","J1",172.86857941529,-124.886146226757,-357.098460691862,36,2.45137028767863,0.496318997697295,0.0801690827493637,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","K1",177.807681684298,-129.266264909636,-357.585140545515,37,4.40707351380175,0.89228229620899,-0.0237141200135113,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","L1",182.746783953307,-133.072295646436,-358,38,3.82857392986503,0.775155832242722,-0.136860439486356,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","M1",187.685886222315,-133.562195939871,-358,39,0.4899002934348,0.0991881250381891,0.00640333428069764,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","N1",192.624988491323,-134.208303852019,-358,40,0.646107912148068,0.130814847913202,0.0538120621892498,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","O1",197.564090760332,-136.167142557868,-358,41,1.95883870584908,0.396598126372141,-0.0051642816869523,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","P1",202.50319302934,-138,-358,42,1.83285744213228,0.371091210974317,-0.075133332084016,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Q1",207.442295298348,-138,-358,43,0,0,0.000474965653816992,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","R1",212.381397567356,-138.011586659465,-358,44,0.0115866594653653,0.00234590393846851,0.0196228976274689,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","S1",217.320499836365,-138.501868632383,-358,45,0.490281972918098,0.0992654021348176,-1.16605845082033e-15,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","T1",222.259602105373,-138.992150605302,-358,46,0.490281972918069,0.0992654021348118,-0.0197760972972089,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","U1",227.198704374381,-139,-358,47,0.0078493946984679,0.00158923510203889,-0.000321765984075886,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","V1",232.13780664339,-139,-358,48,0,0,0.042411480136105,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","W1",237.076908912398,-139.925389271821,-357.537305364089,49,1.03461665872054,0.209474637772236,0.0025314018118802,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","X1",242.016011181406,-140.906011986848,-357.046994006576,50,1.09636952554061,0.221977490205065,-0.0244901657400956,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Y1",246.955113450415,-141,-356.556987991489,51,0.498938514686544,0.10101805702977,-0.000367491957391265,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","Z1",251.894215719423,-141,-356.06701434433,52,0.489973647159104,0.0992029766691761,0.103666484013438,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","A2",256.833317988431,-141,-353.048124682755,53,3.01888966157526,0.611222343080058,0.0164250825284039,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","B2",261.772420257439,-141,-349.628549547571,54,3.41957513518315,0.692347505464745,-0.0324318538065174,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","C2",266.711522526448,-141,-347.000140769085,55,2.62840877848612,0.53216326274083,-0.00730377647824994,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","D2",271.650624795456,-141,-344.549905654704,56,2.45023511438103,0.496089163764776,0.0779925578411111,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","E2",276.589727064464,-141,-340.197063054339,57,4.35284260036559,0.881302383163568,0.0225690068441967,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","F2",281.528829333473,-141,-335.293655598022,58,4.90340745631613,0.992773016077004,-0.0887942023458091,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","G2",286.467931602481,-141,-332.556358842157,59,2.73729675586526,0.554209369796037,-0.0318218873335247,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","H2",291.407033871489,-141,-330.595348474825,60,1.96101036733234,0.397037813862899,0.141488475760068,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","I2",296.346136140497,-140.317986472733,-325.225905309134,61,5.41258370475342,1.09586386552798,0.0619943359079329,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","J2",301.285238409506,-139.338655054783,-318.370585383478,62,6.92491886662063,1.40206023067651,-0.118748376814884,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","K2",306.224340678514,-138.679364347126,-314.39682173563,63,4.02808413096818,0.815549853309065,-0.0626754411997934,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","L2",311.163442947522,-138.189243926542,-311.946219632708,64,2.49913358857098,0.50598943946807,0.00752849811990751,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","M2",316.102545216531,-137.097397555689,-309.495662592816,65,2.68278927672442,0.54317346161433,0.00717342243881208,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","N2",321.041647485539,-135.627080337878,-307.045133896463,66,2.85778298907346,0.578603728658421,-0.0157481434389814,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","O2",325.980749754547,-134.438027249589,-304.876054499178,67,2.47361126260688,0.50082203766628,-0.0115809322288566,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
"id27","P2",330.919852023555,-133.458138643513,-302.916277287026,68,2.19109753356377,0.443622629017503,0.0772007084122334,99,"CG","grizzly","berries","grizzly_berries","TL_Pic",1,0,17665.7021381797,493.910226900829
